SSN,SPEC,Year,Nsta,New,Recap,Cap,New_Res1,New_Res0,F_Pradel_Phi,Pradel_Phi,Pradel_Phi_se,Pradel_Phi_lcl,Pradel_Phi_ucl,F_Pradel_Phi_t,Pradel_Phi_t,Pradel_Phi_t_se,Pradel_Phi_t_lcl,Pradel_Phi_t_ucl,F_Pradel_Phi_Trend,Pradel_Phi_Trend,Pradel_Phi_Trend_se,Pradel_Phi_Trend_lcl,Pradel_Phi_Trend_ucl,Pradel_Phi_Trend_beta,Pradel_Phi_Trend_beta_se,Pradel_Phi_Trend_beta_lcl,Pradel_Phi_Trend_beta_ucl,F_Pradel_Phi_dot,Pradel_Phi_dot,Pradel_Phi_dot_se,Pradel_Phi_dot_lcl,Pradel_Phi_dot_ucl,F_Pradel_p,Pradel_p,Pradel_p_se,Pradel_p_lcl,Pradel_p_ucl,F_Pradel_p_t,Pradel_p_t,Pradel_p_t_se,Pradel_p_t_lcl,Pradel_p_t_ucl,F_Pradel_p_dot,Pradel_p_dot,Pradel_p_dot_se,Pradel_p_dot_lcl,Pradel_p_dot_ucl,F_Lambda,Lambda,Lambda_se,Lambda_lcl,Lambda_ucl,F_Lambda_t,Lambda_t,Lambda_t_se,Lambda_t_lcl,Lambda_t_ucl,F_Lambda_Trend,Lambda_Trend,Lambda_Trend_se,Lambda_Trend_lcl,Lambda_Trend_ucl,Lambda_Trend_beta,Lambda_Trend_beta_se,Lambda_Trend_beta_lcl,Lambda_Trend_beta_ucl,F_Lambda_dot,Lambda_dot,Lambda_dot_se,Lambda_dot_lcl,Lambda_dot_ucl
16910,WEWA,2000,21,78,17,95,5,73,,0.477033,0.029303,0.420149,0.534517,,0.481703,0.098251,0.300577,0.667768,,0.482185,0.029948,0.423997,0.540859,0.0221,0.023219,-0.0234,0.067611,,0.474021,0.028432,0.418842,0.52984,,0.227898,0.02676,0.179713,0.284522,,0.214466,0.035128,0.153566,0.291208,,0.228571,0.026089,0.181472,0.283657,,1.089534,0.131153,0.860548,1.379452,,1.118445,0.139338,0.876127,1.42778,,1.001803,0.014853,0.973109,1.031342,0.000162,0.005403,-0.01042,0.010752,,1.001581,0.014038,0.97444,1.029476
16910,WEWA,2001,24,100,14,114,14,86,,0.479081,0.030665,0.419564,0.539196,,0.534055,0.104744,0.334346,0.723412,,0.487705,0.032239,0.425044,0.550755,0.0221,0.023219,-0.0234,0.067611,,0.474021,0.028432,0.418842,0.52984,,0.228268,0.026678,0.180206,0.284696,,0.222216,0.03597,0.159666,0.300508,,0.228571,0.026089,0.181472,0.283657,,0.938644,0.100904,0.760317,1.158796,,0.917909,0.108257,0.728463,1.156622,,1.001965,0.017348,0.968533,1.03655,0.000162,0.005403,-0.01042,0.010752,,1.001581,0.014038,0.97444,1.029476
16910,WEWA,2002,28,94,20,114,8,86,,0.481077,0.032577,0.417874,0.544891,,0.367925,0.083469,0.223633,0.540499,,0.493228,0.035341,0.424527,0.562185,0.0221,0.023219,-0.0234,0.067611,,0.474021,0.028432,0.418842,0.52984,,0.22793,0.026802,0.179674,0.284648,,0.215129,0.036038,0.152825,0.294018,,0.228571,0.026089,0.181472,0.283657,,1.197831,0.171661,0.904498,1.586293,,1.262335,0.149211,1.001286,1.59144,,1.002127,0.020957,0.96188,1.044057,0.000162,0.005403,-0.01042,0.010752,,1.001581,0.014038,0.97444,1.029476
16910,WEWA,2003,23,109,16,125,9,100,,0.48318,0.035007,0.415305,0.551681,,0.641303,0.136215,0.359025,0.850896,,0.498753,0.039058,0.422819,0.574744,0.0221,0.023219,-0.0234,0.067611,,0.474021,0.028432,0.418842,0.52984,,0.23009,0.028135,0.179594,0.289769,,0.260429,0.045164,0.181928,0.357982,,0.228571,0.026089,0.181472,0.283657,,0.750573,0.163174,0.49016,1.149337,,0.667949,0.087742,0.516329,0.864091,,1.002289,0.02521,0.954075,1.052938,0.000162,0.005403,-0.01042,0.010752,,1.001581,0.014038,0.97444,1.029476
16910,WEWA,2004,23,55,11,66,2,53,,0.48519,0.037635,0.412273,0.558743,,0.528177,0.1232,0.298145,0.746833,,0.504278,0.04323,0.420228,0.588087,0.0221,0.023219,-0.0234,0.067611,,0.474021,0.028432,0.418842,0.52984,,0.225551,0.029765,0.172559,0.289129,,0.16525,0.034167,0.108597,0.243389,,0.228571,0.026089,0.181472,0.283657,,1.063984,0.137931,0.82525,1.371778,,1.084433,0.153191,0.82216,1.430371,,1.002451,0.029833,0.94565,1.062663,0.000162,0.005403,-0.01042,0.010752,,1.001581,0.014038,0.97444,1.029476
16910,WEWA,2005,20,65,15,80,5,60,,0.487204,0.040651,0.408512,0.566533,,0.431024,0.123351,0.22037,0.669995,,0.509802,0.04773,0.41699,0.601942,0.0221,0.023219,-0.0234,0.067611,,0.474021,0.028432,0.418842,0.52984,,0.226812,0.028314,0.176121,0.28701,,0.191706,0.043858,0.119863,0.292308,,0.228571,0.026089,0.181472,0.283657,,1.104623,0.148983,0.848023,1.438865,,1.138425,0.157249,0.868413,1.49239,,1.002613,0.03468,0.936891,1.072944,0.000162,0.005403,-0.01042,0.010752,,1.001581,0.014038,0.97444,1.029476
16910,WEWA,2006,19,71,12,83,7,64,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.227733,0.028517,0.176686,0.288364,,0.211018,0.056272,0.121184,0.341563,,0.228571,0.026089,0.181472,0.283657,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
16920,LOWA,1992,2,11,0,11,5,6,,0.42684,0.037543,0.355366,0.501505,,0.332264,0.030146,0.276021,0.393734,,0.413894,0.050559,0.319429,0.515147,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.371089,0.145691,0.147908,0.667302,V,0.354668,1.457727,0.000002,0.999993,,0.371243,0.039342,0.297916,0.451023,,0.95232,0.285492,0.529175,1.713822,Y,0.398873,0.724867,0.011322,14.05213,,1.006674,0.068208,0.881481,1.149646,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1993,10,44,2,46,6,38,,0.427498,0.03633,0.358239,0.499719,,0.250389,0.09242,0.112881,0.467187,,0.416841,0.045038,0.332056,0.506846,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.372597,0.043663,0.291692,0.461328,,0.517438,0.13814,0.266088,0.760262,,0.371243,0.039342,0.297916,0.451023,,0.993471,0.098046,0.818743,1.205486,,0.842488,0.254516,0.466026,1.52306,,1.006866,0.060864,0.894368,1.133514,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1994,14,47,8,55,9,38,,0.429835,0.036438,0.360327,0.502223,,0.677057,0.170173,0.313207,0.905998,,0.419801,0.039849,0.344284,0.499269,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.371731,0.040673,0.296057,0.454264,,0.423927,0.101448,0.245849,0.624228,,0.371243,0.039342,0.297916,0.451023,,1.015209,0.103372,0.831535,1.239451,,1.076476,0.31616,0.605344,1.914283,,1.007081,0.053556,0.907396,1.117719,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1995,18,49,14,63,6,43,,0.429659,0.030912,0.370403,0.491001,,0.339623,0.08623,0.194889,0.522135,,0.422772,0.035157,0.355768,0.492743,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.371894,0.040659,0.29624,0.454394,,0.441573,0.089563,0.279553,0.617067,,0.371243,0.039342,0.297916,0.451023,,0.976879,0.126666,0.757649,1.259543,,0.661972,0.234317,0.330777,1.32478,,1.00732,0.046325,0.920494,1.102335,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1996,22,63,16,79,8,55,,0.432709,0.042831,0.351419,0.517789,V,0.980488,0.09956,0.001864,0.999999,,0.425754,0.031205,0.366013,0.487745,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.371996,0.040656,0.296345,0.454486,,0.452563,0.079632,0.305698,0.608179,,0.371243,0.039342,0.297916,0.451023,,1.088398,0.343046,0.586809,2.018731,,1.864986,0.773677,0.827091,4.205305,,1.007581,0.039236,0.933539,1.087494,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1997,19,54,14,68,13,41,,0.431417,0.028699,0.376275,0.488313,,0.30247,0.078625,0.17279,0.473739,,0.428747,0.028319,0.374351,0.484921,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.37107,0.039609,0.297279,0.451412,,0.352609,0.059015,0.24707,0.474803,,0.371243,0.039342,0.297916,0.451023,,1.013094,0.108484,0.821295,1.249684,,1.051205,0.346215,0.551236,2.004642,,1.007865,0.032415,0.946291,1.073444,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1998,29,91,12,103,11,80,,0.432769,0.027603,0.379667,0.487459,,0.425881,0.113784,0.22956,0.648724,,0.43175,0.026863,0.380051,0.484978,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.372378,0.041447,0.295333,0.456502,,0.493798,0.070852,0.358845,0.629661,,0.371243,0.039342,0.297916,0.451023,,1.017961,0.091458,0.853598,1.213972,,1.102783,0.27918,0.671422,1.811274,,1.008173,0.026116,0.958262,1.060682,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,1999,25,82,12,94,9,73,,0.433466,0.027749,0.380081,0.488441,,0.34999,0.085702,0.204654,0.529787,,0.434761,0.027082,0.382616,0.48839,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.37147,0.039634,0.297625,0.45185,,0.395819,0.058614,0.28837,0.514366,,0.371243,0.039342,0.297916,0.451023,,0.983284,0.096524,0.811183,1.191897,,0.727415,0.157381,0.476009,1.111602,,1.008504,0.02087,0.968416,1.05025,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2000,31,71,23,94,7,64,,0.434272,0.028895,0.378724,0.491521,,0.306081,0.079834,0.174333,0.479564,,0.437781,0.028948,0.382087,0.495089,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.371251,0.03954,0.297577,0.451442,,0.37214,0.056847,0.268958,0.488458,,0.371243,0.039342,0.297916,0.451023,,0.98588,0.087344,0.828723,1.172839,,0.754335,0.141413,0.522382,1.08928,,1.008859,0.017708,0.97474,1.044171,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2001,31,63,18,81,3,60,,0.435851,0.029747,0.378682,0.494777,,0.495986,0.114546,0.286148,0.707246,,0.44081,0.032185,0.378999,0.50451,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.370589,0.040053,0.296034,0.451868,,0.300733,0.0521,0.209259,0.411391,,0.371243,0.039342,0.297916,0.451023,,1.029937,0.101192,0.849527,1.248659,,1.228737,0.252383,0.821519,1.837805,,1.009237,0.017847,0.974855,1.04483,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2002,29,81,19,100,15,66,,0.436743,0.031293,0.376665,0.498735,,0.476621,0.111107,0.275563,0.685553,,0.443845,0.036434,0.374054,0.515925,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.370892,0.039704,0.296939,0.451437,,0.333391,0.056757,0.232643,0.452066,,0.371243,0.039342,0.297916,0.451023,,1.011315,0.067484,0.88733,1.152623,,1.026463,0.212614,0.683956,1.540488,,1.009639,0.021279,0.96878,1.052221,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2003,27,81,14,95,13,68,,0.437779,0.033822,0.372965,0.504789,,0.50069,0.135293,0.257703,0.743351,,0.446888,0.041387,0.367853,0.528701,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.370992,0.039695,0.297053,0.451515,,0.344246,0.061953,0.234631,0.473396,,0.371243,0.039342,0.297916,0.451023,,1.01934,0.089616,0.857992,1.211029,,1.111765,0.269713,0.691047,1.788619,,1.010065,0.026815,0.95885,1.064015,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2004,23,74,14,88,9,65,,0.438204,0.036181,0.368998,0.5099,,0.338265,0.102571,0.172335,0.556531,,0.449936,0.046825,0.360831,0.542373,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.370463,0.040347,0.295396,0.452359,,0.287071,0.056359,0.190095,0.408562,,0.371243,0.039342,0.297916,0.451023,,1.006651,0.071794,0.875326,1.157678,,0.973384,0.220535,0.624349,1.517541,,1.010515,0.033465,0.947007,1.078283,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2005,27,69,10,79,7,62,,0.439887,0.040622,0.362443,0.520371,,0.557232,0.219513,0.180362,0.878015,,0.45299,0.052597,0.353284,0.556616,0.012238,0.027745,-0.04214,0.06662,,0.433272,0.026845,0.381591,0.486446,,0.370181,0.041046,0.293902,0.453541,,0.256704,0.057749,0.160249,0.384626,,0.371243,0.039342,0.297916,0.451023,,1.021874,0.089953,0.859936,1.214307,,1.136232,0.255867,0.730772,1.766656,,1.01099,0.040719,0.934248,1.094035,0.000413,0.007957,-0.01518,0.01601,,1.009829,0.018522,0.97417,1.046793
16920,LOWA,2006,23,79,16,95,8,71,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.370683,0.05654,0.268089,0.486444,,0.310833,0.419391,0.009627,0.954394,,0.371243,0.039342,0.297916,0.451023,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
16930,NOWA,1992,6,20,0,20,7,13,,0.446525,0.046988,0.357238,0.5394,,0.704138,0.178728,0.306944,0.927479,,0.457632,0.065054,0.33546,0.585121,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.56286,0.180268,0.234472,0.844064,,0.564946,0.180018,0.236077,0.84512,,0.366649,0.045408,0.282947,0.459252,,1.067562,0.168412,0.783627,1.454375,,1.755539,0.710182,0.794439,3.87936,,1.10674,0.091989,0.940362,1.302556,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1993,12,66,7,73,8,58,,0.445485,0.042425,0.364577,0.529388,,0.521952,0.125019,0.290247,0.74458,,0.454987,0.057313,0.346705,0.567699,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,V,0.97201,0.196052,0.000025,0.999999,V,0.978448,0.186774,0.000001,0.999999,,0.366649,0.045408,0.282947,0.459252,,1.033517,0.104832,0.847182,1.260836,,0.675555,0.230473,0.346145,1.318448,,1.083949,0.07859,0.940356,1.249468,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1994,14,54,8,62,5,49,,0.444439,0.039662,0.368651,0.522902,,0.335811,0.091941,0.183927,0.531439,,0.452346,0.050108,0.357173,0.551134,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.443913,0.082801,0.292611,0.606385,,0.444734,0.082722,0.293482,0.60697,,0.366649,0.045408,0.282947,0.459252,,1.024819,0.077309,0.883961,1.18812,,0.979121,0.176529,0.687649,1.394136,,1.06163,0.065985,0.939866,1.199168,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1995,17,65,10,75,13,52,,0.444036,0.037271,0.372685,0.517771,,0.520873,0.094525,0.341001,0.695491,,0.449708,0.0437,0.366336,0.536003,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.366758,0.062831,0.254187,0.496025,,0.366759,0.06299,0.253933,0.496363,,0.366649,0.045408,0.282947,0.459252,,1.013817,0.067856,0.889171,1.155934,,1.139243,0.200368,0.807059,1.608152,,1.039772,0.054305,0.9386,1.151849,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1996,13,77,17,94,5,72,,0.443173,0.035375,0.375365,0.513166,,0.439487,0.084903,0.285205,0.606422,,0.447075,0.038482,0.373409,0.523138,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.396287,0.063794,0.280174,0.525397,,0.396602,0.063888,0.280314,0.52588,,0.366649,0.045408,0.282947,0.459252,,0.997533,0.051252,0.90197,1.103221,,0.991699,0.141096,0.750361,1.310656,,1.018367,0.043808,0.936022,1.107954,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1997,19,74,19,93,6,68,,0.442555,0.034567,0.376265,0.510956,,0.498713,0.120916,0.278253,0.719673,,0.444446,0.034979,0.377351,0.513629,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.356765,0.060644,0.248357,0.482138,,0.35666,0.060777,0.248047,0.482324,,0.366649,0.045408,0.282947,0.459252,,0.98158,0.046703,0.894179,1.077523,,0.846859,0.162199,0.581803,1.232667,,0.997404,0.035002,0.931104,1.068424,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1998,12,52,12,64,5,47,,0.441428,0.03478,0.374761,0.510275,,0.262405,0.094193,0.120535,0.480101,,0.441823,0.033717,0.377131,0.50855,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.264083,0.051181,0.176386,0.375504,,0.262992,0.050123,0.176924,0.372007,,0.366649,0.045408,0.282947,0.459252,,0.980565,0.09149,0.816684,1.17733,,1.51196,0.356331,0.952641,2.399666,,0.976875,0.028829,0.921972,1.035047,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,1999,13,81,6,87,13,68,,0.440749,0.034892,0.373887,0.509831,,0.284885,0.085393,0.149069,0.475319,,0.439205,0.034923,0.372315,0.508379,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.379084,0.070014,0.254179,0.522378,,0.379217,0.070218,0.253979,0.522921,,0.366649,0.045408,0.282947,0.459252,,0.954963,0.041261,0.87742,1.039358,,0.803965,0.176333,0.523046,1.23576,,0.956771,0.026528,0.906162,1.010205,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2000,10,41,7,48,3,38,,0.440188,0.035499,0.372207,0.510488,,0.374328,0.099632,0.206281,0.579349,,0.436594,0.038348,0.363417,0.512638,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.286558,0.060847,0.183096,0.418529,,0.285706,0.060422,0.182927,0.416776,,0.366649,0.045408,0.282947,0.459252,,0.947106,0.044754,0.863326,1.039015,,1.061587,0.218173,0.709604,1.58816,,0.937083,0.028503,0.882848,0.994648,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2001,10,70,11,81,16,54,,0.439683,0.03719,0.368577,0.513354,,0.495794,0.110215,0.292975,0.700006,,0.433989,0.043452,0.351532,0.520267,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.365311,0.069858,0.241783,0.509539,,0.365297,0.070072,0.241439,0.509978,,0.366649,0.045408,0.282947,0.459252,,0.929718,0.046052,0.843699,1.024507,,0.778448,0.133072,0.556823,1.088282,,0.917801,0.033601,0.854249,0.98608,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2002,8,47,16,63,7,40,,0.43882,0.039359,0.363728,0.516822,,0.408461,0.112477,0.217085,0.632293,,0.43139,0.049705,0.337747,0.53021,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.307456,0.061055,0.201965,0.437818,,0.306826,0.060891,0.201628,0.436877,,0.366649,0.045408,0.282947,0.459252,,0.920535,0.061505,0.807544,1.049335,,0.934481,0.301972,0.496025,1.760503,,0.898919,0.040345,0.823219,0.981579,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2003,11,34,5,39,6,28,,0.438224,0.042174,0.357979,0.521835,,0.474541,0.140965,0.229707,0.732259,,0.428799,0.056711,0.322878,0.54167,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.258454,0.057653,0.161973,0.385939,,0.257303,0.05667,0.162292,0.382537,,0.366649,0.045408,0.282947,0.459252,,0.912665,0.074837,0.777164,1.071791,,1.149376,0.282246,0.710286,1.859906,,0.880427,0.0478,0.79155,0.979282,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2004,7,29,6,35,4,25,,0.437683,0.045652,0.351116,0.528217,,0.571069,0.167047,0.25914,0.835189,,0.426216,0.064208,0.307483,0.554111,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.411067,0.096044,0.242845,0.603011,,0.411539,0.096329,0.242828,0.603967,,0.366649,0.045408,0.282947,0.459252,,0.895539,0.070496,0.767497,1.04494,,0.83946,0.176818,0.555527,1.268511,,0.862318,0.055486,0.760143,0.978226,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2005,8,37,12,49,3,34,,0.43734,0.051591,0.34009,0.539657,,0.781468,0.286944,0.117218,0.989723,,0.42364,0.072029,0.291927,0.567178,-0.01061,0.03734,-0.0838,0.062572,,0.441705,0.033799,0.376863,0.508597,,0.472875,0.118831,0.260573,0.695461,,0.474005,0.11886,0.261446,0.696422,,0.366649,0.045408,0.282947,0.459252,,0.882665,0.0813,0.736872,1.057303,N,0.751339,0.170089,0.482098,1.170943,,0.844583,0.063161,0.729432,0.977912,-0.02079,0.011371,-0.04308,0.001489,,0.959541,0.027935,0.906319,1.015887
16930,NOWA,2006,6,16,8,24,3,13,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0,,0.510319,0.176698,0.20675,0.806463,,0.511847,0.176948,0.207402,0.807749,,0.366649,0.045408,0.282947,0.459252,X,0,0,0,0,X,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,0,0,0
16960,BWWA,1992,8,52,0,52,8,44,,0.463324,0.037314,0.39148,0.536722,,0.444703,0.150029,0.195777,0.72486,,0.45847,0.055432,0.353403,0.567364,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.241233,0.039747,0.171996,0.327325,,0.338914,0.08639,0.194054,0.521888,,0.234827,0.022962,0.19283,0.282767,,0.93484,0.099503,0.758813,1.151701,,0.611091,0.106039,0.434909,0.858643,,0.966861,0.047014,0.878967,1.063543,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1993,11,64,7,71,7,57,,0.463741,0.034084,0.397971,0.530797,,0.48676,0.120292,0.269584,0.709052,,0.459788,0.048532,0.367217,0.555217,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.233403,0.025589,0.187016,0.287229,,0.211675,0.045793,0.135551,0.314972,,0.234827,0.022962,0.19283,0.282767,,0.984285,0.102259,0.802944,1.206579,,1.293982,0.173335,0.995184,1.682491,,0.96568,0.042156,0.886489,1.051945,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1994,22,138,11,149,24,114,,0.464165,0.031136,0.403968,0.525424,,0.494549,0.095621,0.31614,0.674357,,0.461128,0.041915,0.380738,0.543592,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.23776,0.027817,0.187574,0.296473,,0.282477,0.049019,0.196829,0.387418,,0.234827,0.022962,0.19283,0.282767,,0.947805,0.054435,0.846897,1.060736,,0.797306,0.086792,0.644115,0.98693,,0.964505,0.037487,0.893758,1.040852,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1995,22,102,19,121,7,95,,0.464595,0.028578,0.409256,0.520819,,0.458353,0.086357,0.299695,0.62593,,0.462491,0.035788,0.393532,0.532914,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.234792,0.024108,0.190857,0.285275,,0.234252,0.03746,0.168853,0.315369,,0.234827,0.022962,0.19283,0.282767,,0.964326,0.042687,0.884185,1.05173,,1.028188,0.114131,0.827152,1.278084,,0.963337,0.033068,0.900654,1.030381,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1996,21,108,23,131,15,93,,0.465032,0.026543,0.41357,0.517248,,0.504354,0.098251,0.320181,0.687352,,0.463871,0.030499,0.404887,0.523882,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.236131,0.024641,0.191271,0.287767,,0.256004,0.037481,0.18961,0.336007,,0.234827,0.022962,0.19283,0.282767,,0.94529,0.058464,0.837372,1.067114,,0.770917,0.086318,0.61901,0.960101,,0.962175,0.028992,0.906995,1.020711,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1997,22,88,19,107,10,78,,0.465471,0.025172,0.416628,0.514985,,0.396468,0.083483,0.248985,0.565527,,0.465266,0.026604,0.413686,0.517599,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.232456,0.025105,0.1869,0.285222,,0.1963,0.028422,0.146454,0.257984,,0.234827,0.022962,0.19283,0.282767,,0.987447,0.112499,0.789831,1.234505,,1.353682,0.152,1.086265,1.68693,,0.961019,0.0254,0.912501,1.012116,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1998,24,122,18,140,15,107,,0.465917,0.024588,0.418188,0.514278,,0.463367,0.086725,0.303562,0.631068,,0.466674,0.024806,0.418519,0.515457,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.23751,0.02621,0.189994,0.292617,,0.278416,0.036599,0.212586,0.355429,,0.234827,0.022962,0.19283,0.282767,,0.948068,0.048132,0.858269,1.047261,,0.817111,0.088523,0.660789,1.010414,,0.959869,0.0225,0.916766,1.004998,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
16960,BWWA,1999,23,99,17,116,13,86,,0.466364,0.02486,0.418109,0.515257,,0.405577,0.080542,0.261711,0.567713,,0.468091,0.025579,0.418441,0.51838,0.005676,0.032603,-0.05822,0.069578,,0.465568,0.024474,0.418059,0.513708,,0.234346,0.023583,0.191306,0.283672,,0.226997,0.030647,0.172547,0.292553,,0.234827,0.022962,0.19283,0.282767,,0.959274,0.036258,0.890775,1.033039,,0.97494,0.112311,0.777891,1.221902,,0.958726,0.020557,0.919268,0.999876,-0.00115,0.005303,-0.01155,0.009236,,0.957784,0.019991,0.91939,0.99778
